"Adduct","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","tags","UniqueFileSources"
,"0","9341","-1",,,,"G3,G4","0.0","0.0","3.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=9341&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"9341","4","762.502",,"762.502","0.0","692.999","false","9341",,,,"38701.7",,"GD_055_cameran11_RPN_RRHD_B7.mzML|GD_034_ramclustrn2_RPN_RRHD_B1.mzML"
,"0","10721","-1",,,,"G1,G2,G3","5.0","10.0","4.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=10721&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"10721","19","894.625",,"894.625","0.0","729.7082105263158","false","10721",,,,"192187.0",,"NIST1950_Iterative_RPN_20210405_03.mzML|NIST1950_Iterative_RPN_20210405_01.mzML|GD_035_ramclustrn3_RPN_RRHD_B1.mzML|NIST1950_Iterative_RPN_20210405_08.mzML|GD_042_pmdn5_RPN_RRHD_B1.mzML"
,"0","11242","9",,,,"G2","0.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=11242&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"11242","3","971.651",,"971.651","0.0","758.1496666666667","false","11242",,,,"26883.3",,"GD_042_pmdn5_RPN_RRHD_B1.mzML"
,"0","10624","7",,,,"G1,G2,G3,G4","3.0","5.0","5.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=10624&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"10624","14","881.867",,"881.867","0.0","657.5345714285714","false","10624",,,,"183720.0",,"NIST1950_Iterative_RPN_20210405_07.mzML|NIST1950_Iterative_RPN_20210405_01.mzML|GD_053_cameran9_RPN_RRHD_B5.mzML|GD_036_ramclustrn4_RPN_RRHD_B1.mzML|GD_041_pmdn4_RPN_RRHD_B1.mzML|GD_035_ramclustrn3_RPN_RRHD_B1.mzML"
,"0","8939","1",,,,"G1,G2","4.0","6.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=8939&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"8939","10","722.503",,"722.503","0.0","651.0287000000001","false","8939",,,,"98729.6",,"NIST1950_Iterative_RPN_20210405_03.mzML|NIST1950_Iterative_RPN_20210405_01.mzML|NIST1950_Iterative_RPN_20210405_06.mzML|GD_038_pmdn1_RPN_RRHD_B1.mzML"
,"0","9217","-1",,,,"G1,G3","1.0","0.0","1.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=9217&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"9217","2","749.583",,"749.583","0.0","677.735","false","9217",,,,"27653.3",,"GD_034_ramclustrn2_RPN_RRHD_B1.mzML|NIST1950_Iterative_RPN_20210405_02.mzML"
,"0","8132","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=8132&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"8132","2","636.461",,"636.461","0.0","626.255","false","8132",,,,"7934.19",,"NIST1950_Iterative_RPN_20210405_02.mzML"
,"0","10232","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=10232&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"10232","2","847.577",,"847.577","0.0","718.6255","false","10232",,,,"10379.0",,"NIST1950_Iterative_RPN_20210405_04.mzML"
,"0","3213","-1",,,,"G1","5.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=3213&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"3213","5","321.213",,"321.213","0.0","455.2134","false","3213",,,,"23993.4",,"NIST1950_Iterative_RPN_20210405_06.mzML|NIST1950_Iterative_RPN_20210405_04.mzML|NIST1950_Iterative_RPN_20210405_08.mzML|NIST1950_Iterative_RPN_20210405_02.mzML"
,"0","10808","-1",,,,"G2,G4","0.0","1.0","0.0","2.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=10808&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"10808","3","906.614",,"906.614","0.0","681.1653333333334","false","10808",,,,"16529.5",,"GD_053_cameran9_RPN_RRHD_B5.mzML|GD_038_pmdn1_RPN_RRHD_B1.mzML"
,"0","6371","14",,,,"G1,G2,G4","2.0","4.0","0.0","4.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=6371&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"6371","10","510.253",,"510.253","0.0","318.2976","false","6371",,,,"1037910.0",,"NIST1950_Iterative_RPN_20210405_01.mzML|GD_050_cameran6_RPN_RRHD_B2.mzML|GD_042_pmdn5_RPN_RRHD_B1.mzML"
,"0","8725","59",,,,"G1,G2","3.0","5.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=8725&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"8725","8","705.489",,"705.489","0.0","629.74775","false","8725",,,,"77772.3",,"NIST1950_Iterative_RPN_20210405_03.mzML|NIST1950_Iterative_RPN_20210405_01.mzML|GD_042_pmdn5_RPN_RRHD_B1.mzML"
,"0","958","10",,,,"G1","17.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=958&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"958","17","174.96",,"174.96","0.0","443.56323529411765","false","958",,,,"48867.1",,"NIST1950_Iterative_RPN_20210405_03.mzML|NIST1950_Iterative_RPN_20210405_02.mzML"
,"0","9155","-1",,,,"G3","0.0","0.0","3.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=9155&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"9155","3","744.586",,"744.586","0.0","240.54366666666667","false","9155",,,,"39194.7",,"GD_036_ramclustrn4_RPN_RRHD_B1.mzML"
,"0","5541","-1",,,,"G1,G4","1.0","0.0","0.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=5541&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"5541","2","468.183",,"468.183","0.0","606.0609999999999","false","5541",,,,"20005.4",,"GD_048_cameran4_RPN_RRHD_B1.mzML|NIST1950_Iterative_RPN_20210405_02.mzML"
,"0","11022","-1",,,,"G1","3.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=11022&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"11022","3","931.398",,"931.398","0.0","628.4590000000001","false","11022",,,,"17678.9",,"NIST1950_Iterative_RPN_20210405_06.mzML"
,"0","8559","34",,,,"G1,G2,G4","2.0","3.0","0.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=8559&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=34&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"8559","6","686.26",,"686.26","0.0","482.6933333333333","false","8559",,,,"37692.3",,"GD_041_pmdn4_RPN_RRHD_B1.mzML|NIST1950_Iterative_RPN_20210405_01.mzML|GD_046_cameran2_RPN_RRHD_B1.mzML"
,"0","6474","-1",,,,"G1","10.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=6474&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"6474","10","515.376",,"515.376","0.0","611.9002","false","6474",,,,"70007.4",,"NIST1950_Iterative_RPN_20210405_07.mzML|NIST1950_Iterative_RPN_20210405_03.mzML|NIST1950_Iterative_RPN_20210405_05.mzML|NIST1950_Iterative_RPN_20210405_04.mzML|NIST1950_Iterative_RPN_20210405_06.mzML"
,"0","4508","28",,,,"G1,G2,G3,G4","2.0","6.0","4.0","5.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=4508&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=28&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"4508","17","405.192",,"405.192","0.0","264.6583529411765","false","4508",,,,"229825.0",,"NIST1950_Iterative_RPN_20210405_01.mzML|GD_038_pmdn1_RPN_RRHD_B1.mzML|GD_048_cameran4_RPN_RRHD_B1.mzML|GD_033_ramclustrn1_RPN_RRHD_B1.mzML"
,"0","10805","3",,,,"G1,G4","2.0","0.0","0.0","4.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=10805&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"10805","6","906.614",,"906.614","0.0","676.9405","false","10805",,,,"48754.4",,"NIST1950_Iterative_RPN_20210405_01.mzML|GD_053_cameran9_RPN_RRHD_B5.mzML"
,"0","1604","30",,,,"G1","3.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=1604&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"1604","3","221.928",,"221.928","0.0","310.05133333333333","false","1604",,,,"11355.7",,"NIST1950_Iterative_RPN_20210405_04.mzML|NIST1950_Iterative_RPN_20210405_02.mzML"
,"0","10766","-1",,,,"G1,G3","1.0","0.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=10766&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"10766","3","901.677",,"901.677","0.0","754.8366666666667","false","10766",,,,"16646.3",,"NIST1950_Iterative_RPN_20210405_05.mzML|GD_035_ramclustrn3_RPN_RRHD_B1.mzML"
,"0","5508","-1",,,,"G1,G4","3.0","0.0","0.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=5508&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"5508","4","466.206",,"466.206","0.0","575.11","false","5508",,,,"59411.7",,"NIST1950_Iterative_RPN_20210405_03.mzML|NIST1950_Iterative_RPN_20210405_06.mzML|GD_046_cameran2_RPN_RRHD_B1.mzML"
,"0","1033","-1",,,,"G2","0.0","4.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=1033&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"1033","4","183.139",,"183.139","0.0","365.424","false","1033",,,,"22394.1",,"GD_039_pmdn2_RPN_RRHD_B1.mzML"
,"0","8102","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=8102&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"8102","2","633.509",,"633.509","0.0","682.044","false","8102",,,,"12087.1",,"NIST1950_Iterative_RPN_20210405_04.mzML"
,"0","6825","17",,,,"G1,G2,G3,G4","1.0","3.0","2.0","5.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=6825&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"6825","11","539.236",,"539.236","0.0","277.1929090909091","false","6825",,,,"102581.0",,"NIST1950_Iterative_RPN_20210405_01.mzML|GD_039_pmdn2_RPN_RRHD_B1.mzML|GD_034_ramclustrn2_RPN_RRHD_B1.mzML|GD_050_cameran6_RPN_RRHD_B2.mzML"
,"0","11185","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=11185&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"11185","2","953.562",,"953.562","0.0","478.1225","false","11185",,,,"8543.7",,"NIST1950_Iterative_RPN_20210405_04.mzML"
,"0","9772","16",,,,"G1,G2,G3","3.0","4.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=9772&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=16&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"9772","9","804.55",,"804.55","0.0","455.7783333333333","false","9772",,,,"246611.0",,"NIST1950_Iterative_RPN_20210405_01.mzML|GD_038_pmdn1_RPN_RRHD_B1.mzML|NIST1950_Iterative_RPN_20210405_08.mzML|GD_037_ramclustrn5_RPN_RRHD_B1.mzML"
,"0","4819","-1",,,,"G1,G4","1.0","0.0","0.0","2.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=4819&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"4819","3","425.023",,"425.023","0.0","392.65","false","4819",,,,"20371.1",,"NIST1950_Iterative_RPN_20210405_03.mzML|GD_048_cameran4_RPN_RRHD_B1.mzML"
,"0","5295","-1",,,,"G1,G2","4.0","1.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=5295&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"5295","5","452.5",,"452.5","0.0","561.8228","false","5295",,,,"39371.7",,"NIST1950_Iterative_RPN_20210405_03.mzML|NIST1950_Iterative_RPN_20210405_05.mzML|GD_042_pmdn5_RPN_RRHD_B1.mzML"
,"0","2014","-1",,,,"G1,G2,G3","1.0","1.0","1.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=2014&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"2014","3","244.908",,"244.908","0.0","291.574","false","2014",,,,"129655.0",,"NIST1950_Iterative_RPN_20210405_01.mzML|GD_033_ramclustrn1_RPN_RRHD_B1.mzML|GD_042_pmdn5_RPN_RRHD_B1.mzML"
,"0","3643","12",,,,"G1,G2","1.0","10.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=3643&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"3643","11","352.086",,"352.086","0.0","256.59736363636364","false","3643",,,,"196962.0",,"NIST1950_Iterative_RPN_20210405_01.mzML|GD_039_pmdn2_RPN_RRHD_B1.mzML"
,"0","3199","6",,,,"G1,G2","4.0","8.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=3199&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"3199","12","319.127",,"319.127","0.0","45.837583333333335","false","3199",,,,"71549.7",,"NIST1950_Iterative_RPN_20210405_07.mzML|NIST1950_Iterative_RPN_20210405_01.mzML|NIST1950_Iterative_RPN_20210405_02.mzML|GD_042_pmdn5_RPN_RRHD_B1.mzML"
,"0","4533","28",,,,"G1,G2,G3","2.0","4.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=4533&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=28&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"4533","8","407.207",,"407.207","0.0","270.595875","false","4533",,,,"229299.0",,"GD_034_ramclustrn2_RPN_RRHD_B1.mzML|NIST1950_Iterative_RPN_20210405_01.mzML|GD_038_pmdn1_RPN_RRHD_B1.mzML"
,"0","10931","29",,,,"G1,G2,G4","4.0","3.0","0.0","3.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=10931&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=29&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"10931","10","922.477",,"922.477","0.0","717.0821","false","10931",,,,"97427.5",,"NIST1950_Iterative_RPN_20210405_06.mzML|NIST1950_Iterative_RPN_20210405_01.mzML|GD_039_pmdn2_RPN_RRHD_B1.mzML|GD_049_cameran5_RPN_RRHD_B1.mzML"
,"0","3851","-1",,,,"G1,G4","1.0","0.0","0.0","2.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=3851&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"3851","3","367.048",,"367.048","0.0","394.949","false","3851",,,,"18974.8",,"NIST1950_Iterative_RPN_20210405_03.mzML|GD_051_cameran7_RPN_RRHD_B3.mzML"
,"0","9195","25",,,,"G2,G3","0.0","7.0","4.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=9195&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"9195","11","747.566",,"747.566","0.0","678.2065454545454","false","9195",,,,"3948220.0",,"GD_034_ramclustrn2_RPN_RRHD_B1.mzML|GD_044_pmdn7_RPN_RRHD_B1.mzML"
"M-H","0","8892","-1","PE(16:0/18:1); [M-H]- C39H75N1O8P1","Commercial","Thomas Metz","G1,G2","1.0","1.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003100255","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=8892&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true","nan","CID; Velos","LC-ESI","Negative","1","1.0090299999999999","0.705793","1406.26","8892","2","716.522","Thomas Metz","716.522","0.0","715.113","false","8892","8","nan","CCMSLIB00003100255","13304.8","nan","GD_039_pmdn2_RPN_RRHD_B1.mzML|NIST1950_Iterative_RPN_20210405_02.mzML"
,"0","3708","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=3708&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"3708","2","357.054",,"357.054","0.0","393.46450000000004","false","3708",,,,"11733.6",,"NIST1950_Iterative_RPN_20210405_07.mzML|NIST1950_Iterative_RPN_20210405_04.mzML"
,"0","10037","-1",,,,"G1,G3","1.0","0.0","8.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=10037&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"10037","9","824.939",,"824.939","0.0","525.9823333333334","false","10037",,,,"73350.8",,"NIST1950_Iterative_RPN_20210405_06.mzML|GD_033_ramclustrn1_RPN_RRHD_B1.mzML"
,"0","11201","-1",,,,"G1,G2","1.0","1.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=11201&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"11201","2","959.644",,"959.644","0.0","504.40999999999997","false","11201",,,,"17256.1",,"NIST1950_Iterative_RPN_20210405_01.mzML|GD_043_pmdn6_RPN_RRHD_B1.mzML"
,"0","5265","10",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=5265&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"5265","2","449.364",,"449.364","0.0","604.249","false","5265",,,,"13148.6",,"NIST1950_Iterative_RPN_20210405_01.mzML"
,"0","8371","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=8371&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"8371","2","660.35",,"660.35","0.0","509.793","false","8371",,,,"11052.7",,"NIST1950_Iterative_RPN_20210405_03.mzML"
,"0","7078","-1",,,,"G2,G3","0.0","2.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=9ace8dc88efd48919efbbfc487379b78&view=cluster_details&protein=7078&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=9ace8dc88efd48919efbbfc487379b78&show=true",,,,,,,,,"7078","4","559.472",,"559.472","0.0","687.9947500000001","false","7078",,,,"226928.0",,"GD_033_ramclustrn1_RPN_RRHD_B1.mzML|GD_043_pmdn6_RPN_RRHD_B1.mzML"
